Accident_ID,Speed,Traffic_Volume,Driver_Alcohol,Weather,Time_of_Day,Road_Type,Accident_Risk,Passenger_Count,Date,Road_Condition,Vehicle_Type,Driver_Experience_yrs,Severity
ACC00172,47.76284573,62.16492383,0.0,Clear,Night,Rural,49.3229499,5.0,11-06-2023 02:13,Wet,Bus,20,Serious
ACC01020,66.3624892,48.23817512,1.0,Clear,Afternoon,City,50.53671307,1.0,11-06-2023 12:41,Wet,car,12,Serious
ACC01765,56.30906268,30.11142956,0.0,Clear,Morning,Rural,51.4088071,2.0,11-06-2023 15:17,Slippery,truck,35,Serious
ACC01207,49.47012468,59.88127838,0.0,Clear,Morning,City,64.62049832,2.0,11-06-2023 21:26,Slippery,Motorcycle,5,Fatal
ACC00121,71.86547921,40.32877032,1.0,Clear,Afternoon,City,79.35251097,5.0,11-06-2023 22:36,Slippery,Car,25,Fatal
ACC02388,46.13650284,19.74942069,1.0,Fog,Night,City,76.23606613,4.0,12-06-2023 01:58,Slippery,SUV,23,Fatal
ACC01969,57.07637579,44.11088485,0.0,Clear,Night,City,41.19064434,2.0,12-06-2023 04:50,Dry,Car,10,Minor
ACC01558,47.95231574,57.20328368,1.0,Rain,Afternoon,City,51.95118167,3.0,12-06-2023 06:54,Slippery,CAR,37,Serious
ACC01779,53.56046663,28.09458962,1.0,Rain,Night,Highway,81.75568298,2.0,12-06-2023 08:03,Wet,truck,16,Fatal
ACC00443,28.9883685,52.81965399,0.0,Clear,Morning,Highway,32.14867024,3.0,12-06-2023 09:45,Slippery,Car,4,Minor
ACC01256,41.85538472,70.70886833,0.0,Fog,Morning,City,64.72198686,0.0,12-06-2023 10:21,Dry,CAR,34,Fatal
ACC01670,68.20100352,50.71132148,0.0,Rain,Night,Rural,72.93588434,4.0,12-06-2023 12:10,Wet,Motorcycle,28,Fatal
ACC00039,40.07720927,30.74534869,0.0,Rain,Morning,Highway,44.85528583,3.0,12-06-2023 13:12,Slippery,CAR,37,Minor
ACC00558,53.51162718,52.46156403,0.0,Clear,Night,Highway,47.37140249,2.0,13-06-2023 00:54,Slippery,Car,37,Minor
ACC02188,56.00021506,54.27617588,0.0,Fog,Night,Highway,62.9921257,4.0,13-06-2023 00:55,Slippery,Auto,5,Serious
ACC02737,54.97293328,61.5869352,1.0,Clear,Night,Rural,76.44617777,4.0,13-06-2023 03:19,Wet,CAR,21,Fatal
ACC01484,54.00545722,61.06777966,0.0,Clear,Morning,Rural,41.49108892,3.0,13-06-2023 06:29,,Bus,34,Minor
ACC00714,65.98704172,7.348087477,0.0,Clear,Afternoon,Highway,35.51967544,3.0,13-06-2023 08:05,Dry,Auto,10,Minor
ACC00208,67.70678926,66.60383624,0.0,Clear,Night,Highway,45.39582263,1.0,13-06-2023 10:03,Wet,Motorcycle,20,Minor
ACC00246,54.98248146,65.4384031,0.0,Rain,Night,Highway,56.40722863,1.0,13-06-2023 17:39,Wet,Bus,20,Serious
ACC00303,71.20940408,54.33249951,1.0,Clear,Afternoon,City,61.9117031,4.0,13-06-2023 18:37,Slippery,Motorcycle,6,Serious
ACC02044,62.28532308,33.74352819,0.0,Clear,Night,Rural,57.49465332,5.0,13-06-2023 21:28,,Auto,1,Serious
ACC02360,66.12979217,44.50309399,0.0,Rain,Night,City,62.34845698,5.0,14-06-2023 08:58,Slippery,Truck,18,Serious
ACC02867,47.42121302,36.85730075,0.0,Clear,Morning,Rural,25.27775217,1.0,14-06-2023 17:37,Dry,Motorcycle,5,Minor
ACC00784,69.15878618,26.55532493,0.0,Clear,Night,Highway,30.13033662,2.0,14-06-2023 20:35,Wet,car,34,Minor
ACC02605,50.63481915,58.3751992,0.0,Clear,Night,Highway,41.36252403,0.0,15-06-2023 02:16,Dry,Bus,4,Minor
ACC00550,50.9402222,49.28348843,0.0,Clear,Afternoon,City,42.10892166,4.0,15-06-2023 02:24,Dry,Auto,21,Minor
ACC00231,49.04450052,41.64180908,0.0,Rain,Afternoon,Highway,53.08520063,0.0,15-06-2023 04:18,Wet,Truck,33,Serious
ACC01733,59.70870591,29.0775783,0.0,Rain,Afternoon,Highway,46.08193551,1.0,15-06-2023 05:54,Dry,Truck,31,Minor
ACC02033,67.14536654,64.62001254,0.0,Clear,Afternoon,Rural,53.28661638,3.0,15-06-2023 10:56,Dry,Two-Wheeler,33,Serious
ACC00825,53.31746218,36.59769599,0.0,Fog,Morning,City,62.42109081,4.0,15-06-2023 11:54,Slippery,Car,3,Serious
ACC02414,46.23745768,67.52347863,0.0,Rain,Night,City,77.83767367,1.0,15-06-2023 13:39,Wet,Bus,12,Fatal
ACC01904,65.54463288,42.53463508,0.0,Fog,Afternoon,Rural,60.31692867,2.0,15-06-2023 13:43,Dry,Auto,14,Serious
ACC01559,82.39032853,39.24708484,1.0,Rain,Afternoon,Highway,63.93967595,4.0,15-06-2023 22:10,Dry,Car,18,Fatal
ACC00109,63.86325586,59.01206826,0.0,Clear,Afternoon,Rural,29.10640865,4.0,16-06-2023 08:06,Slippery,truck,37,Minor
ACC00531,69.57888688,79.94863366,0.0,Rain,Afternoon,Highway,81.9395681,5.0,16-06-2023 15:42,Wet,Truck,37,Fatal
ACC00474,80.50311401,28.78789867,0.0,Clear,Night,Rural,61.7129144,,16-06-2023 21:18,Dry,SUV,14,Serious
ACC00744,60.39136575,53.36119612,0.0,Clear,Morning,Rural,55.57331354,4.0,17-06-2023 02:51,Wet,Truck,13,Serious
ACC01852,86.62966339,100.9801942,0.0,Clear,Morning,City,62.5688023,3.0,17-06-2023 11:55,Dry,Two-Wheeler,16,Serious
ACC00199,60.87313078,42.55361894,0.0,Clear,Night,City,50.99147171,1.0,17-06-2023 19:04,Slippery,Car,27,Serious
ACC00563,73.06687055,6.2015659,1.0,Rain,Afternoon,Rural,65.23810783,2.0,17-06-2023 19:48,Slippery,Two-Wheeler,26,Fatal
ACC01597,69.28731392,44.44911487,1.0,Clear,Night,City,76.14958142,2.0,17-06-2023 22:57,Wet,Car,14,Fatal
ACC01244,44.77864904,63.97377627,0.0,Rain,Night,Rural,69.45204353,4.0,18-06-2023 02:30,Slippery,CAR,26,Fatal
ACC00817,64.00575399,42.34365621,0.0,Rain,Night,City,63.50462227,4.0,18-06-2023 04:39,Dry,SUV,3,Serious
ACC00541,72.53538168,56.61702609,0.0,Rain,Night,City,60.27458023,1.0,18-06-2023 09:56,Slippery,Auto,20,Serious
ACC01632,47.30465018,39.21389971,0.0,Fog,Afternoon,City,36.42248613,5.0,18-06-2023 13:08,Wet,Car,15,Minor
ACC00048,75.85683339,43.27490523,0.0,Fog,Afternoon,Rural,46.37433241,5.0,18-06-2023 19:06,Wet,truck,22,Minor
ACC01292,97.39499276,41.3938136,1.0,Clear,Afternoon,Rural,90.50799254,5.0,19-06-2023 00:02,Wet,truck,17,Fatal
ACC00529,63.89583753,13.36635506,0.0,Clear,Morning,City,44.50515105,3.0,19-06-2023 03:33,Dry,SUV,28,Minor
ACC01947,65.65650591,35.20457672,0.0,Rain,Night,Rural,66.13333103,5.0,19-06-2023 05:49,Dry,Car,34,Fatal
ACC00024,38.62877721,73.07801469,0.0,Rain,Afternoon,Rural,46.6182541,2.0,19-06-2023 13:49,,CAR,37,Minor
ACC02631,64.44863318,35.19019787,1.0,Fog,Night,Highway,69.16263796,3.0,19-06-2023 16:22,Dry,Truck,22,Fatal
ACC01495,83.13164929,67.1340496,0.0,Fog,Morning,Rural,77.38880789,1.0,20-06-2023 00:16,Dry,truck,5,Fatal
ACC00017,44.80753319,19.61307849,0.0,Fog,Morning,City,35.0671615,,20-06-2023 00:31,Slippery,truck,26,Minor
ACC02279,69.99468751,34.48250354,1.0,Clear,Morning,Highway,74.08863417,2.0,20-06-2023 16:26,Dry,Car,28,Fatal
ACC01183,73.77474909,33.0728056,1.0,Rain,Afternoon,Highway,61.27841186,0.0,20-06-2023 16:49,Dry,Motorcycle,9,Serious
ACC01968,57.73090075,72.38489835,0.0,Clear,Afternoon,Highway,42.04304112,1.0,20-06-2023 18:40,Slippery,truck,8,Minor
ACC00230,70.19396623,49.21960961,0.0,Rain,Morning,City,51.37184216,1.0,20-06-2023 19:29,Dry,Two-Wheeler,13,Serious
ACC01784,71.40083946,30.43000908,1.0,Fog,Afternoon,Rural,68.77899274,0.0,20-06-2023 20:14,Wet,Two-Wheeler,37,Fatal
ACC01173,61.56301656,40.31652098,0.0,Clear,Night,Rural,48.05108798,3.0,20-06-2023 21:48,Dry,CAR,3,Minor
ACC01598,90.86243205,75.82547678,0.0,Clear,Afternoon,Highway,75.73514376,5.0,20-06-2023 22:25,Dry,CAR,35,Fatal
ACC00756,99.48573097,10.62153715,0.0,Clear,Afternoon,City,50.22507222,5.0,20-06-2023 23:05,Wet,Bus,33,Serious
ACC01698,49.83382544,75.45140326,0.0,Clear,Afternoon,Rural,55.82435693,5.0,21-06-2023 05:56,Wet,Bus,1,Serious
ACC02977,78.95560016,83.06619274,0.0,Clear,Morning,City,74.89663205,5.0,21-06-2023 11:14,Wet,Auto,33,Fatal
ACC02004,55.38057706,43.39819617,0.0,Clear,Night,Rural,58.41106166,5.0,22-06-2023 05:26,Wet,Bus,26,Serious
ACC01195,36.105094,5.0,0.0,Clear,Morning,Rural,21.2088981,0.0,22-06-2023 10:01,Dry,SUV,36,Minor
ACC01958,107.066228,71.2017948,0.0,Rain,Morning,Rural,82.40563669,1.0,22-06-2023 10:15,Wet,truck,24,Fatal
ACC01442,77.60210786,54.46306109,0.0,Clear,Night,Highway,56.09129331,3.0,22-06-2023 16:55,Wet,truck,17,Serious
ACC00579,37.82120631,33.69248743,0.0,Clear,Morning,Rural,25.64901214,2.0,22-06-2023 18:17,Slippery,Two-Wheeler,21,Minor
ACC00059,64.96895147,25.95700948,0.0,Clear,Morning,City,34.00949208,5.0,23-06-2023 00:52,Wet,Auto,28,Minor
ACC02876,46.35474875,30.39875396,0.0,Clear,Night,Highway,39.16236158,0.0,23-06-2023 02:13,Wet,truck,35,Minor
ACC01540,20.0,65.3248595,0.0,Clear,Night,Rural,38.1246426,3.0,23-06-2023 02:24,Slippery,Car,28,Minor
ACC01885,59.60391365,62.64908433,0.0,Clear,Night,Rural,48.434578,3.0,23-06-2023 06:46,Slippery,car,0,Serious
ACC00725,62.56298157,37.55930389,1.0,Rain,Afternoon,City,54.00052132,3.0,23-06-2023 08:47,Dry,Truck,17,Serious
ACC01181,62.69841227,55.56697269,0.0,Clear,Morning,Highway,55.37510268,0.0,23-06-2023 14:09,Slippery,Bus,27,Serious
ACC02103,46.95505378,54.96650285,0.0,Clear,Morning,City,29.13657676,2.0,24-06-2023 04:25,Dry,Bus,23,Minor
ACC00961,69.6408414,35.36736522,0.0,Clear,Afternoon,Rural,53.6849796,5.0,24-06-2023 09:29,Slippery,SUV,29,Serious
ACC00086,52.47364435,56.19997966,0.0,Clear,Morning,City,47.56769536,3.0,24-06-2023 09:34,Slippery,Two-Wheeler,38,Minor
ACC02520,47.22890349,19.94258783,1.0,Clear,Morning,City,32.36408992,0.0,24-06-2023 16:19,Dry,Bus,17,Minor
ACC00388,88.14256259,51.56286126,0.0,Clear,Night,City,65.44065925,1.0,24-06-2023 17:32,Slippery,truck,4,Fatal
ACC01898,83.97970756,27.59905155,0.0,Fog,Night,Rural,67.1881455,0.0,24-06-2023 17:57,Dry,SUV,21,Fatal
ACC02010,74.06355206,47.16940725,1.0,Clear,Night,Rural,70.23203425,0.0,25-06-2023 05:20,Slippery,car,26,Fatal
ACC00569,31.93812118,54.48679314,0.0,Rain,Night,City,70.29451636,0.0,25-06-2023 07:25,Wet,CAR,31,Fatal
ACC01654,54.70250561,62.46814277,0.0,Clear,Afternoon,City,31.51126156,3.0,25-06-2023 09:11,Slippery,Truck,37,Minor
ACC01637,45.67316131,60.46446371,0.0,Clear,Afternoon,Highway,48.35607914,0.0,25-06-2023 12:51,Dry,Bus,0,Serious
ACC00893,76.00012034,34.00118987,0.0,Clear,Morning,City,46.8830795,1.0,25-06-2023 21:47,Slippery,truck,13,Minor
ACC00379,92.847044,60.11931107,0.0,Clear,Afternoon,Rural,58.83951753,3.0,26-06-2023 00:34,Dry,Bus,11,Serious
ACC01078,53.57827259,9.850862785,0.0,Clear,Night,City,36.38413441,1.0,26-06-2023 09:29,Dry,car,27,Minor
ACC00781,62.66551501,46.99359079,0.0,Fog,Night,Rural,63.810037,4.0,26-06-2023 11:07,Wet,truck,22,Fatal
ACC02884,66.86529879,19.99046902,0.0,Clear,Afternoon,Highway,25.99241949,0.0,27-06-2023 05:04,Wet,car,34,Minor
ACC01117,96.05123378,45.14602504,1.0,Clear,Night,Highway,83.31519909,5.0,27-06-2023 06:05,Dry,Truck,28,Fatal
ACC00008,71.51152094,19.05392022,0.0,Clear,Afternoon,Highway,38.19223447,5.0,27-06-2023 11:37,Slippery,CAR,33,Minor
ACC02716,28.49960239,41.48488791,0.0,Clear,Night,Highway,30.78759511,3.0,27-06-2023 22:12,Dry,truck,34,Minor
ACC00249,86.4818136,54.57992785,0.0,Rain,Night,Rural,78.30652786,5.0,28-06-2023 05:42,Dry,truck,11,Fatal
ACC01886,64.20241738,40.5164365,0.0,Clear,Afternoon,Rural,41.15820756,3.0,28-06-2023 06:44,Slippery,car,17,Minor
ACC00159,42.13044754,76.57281656,0.0,Clear,Afternoon,City,53.59896349,0.0,29-06-2023 00:35,Slippery,SUV,7,Serious
ACC01023,59.63468112,12.96314537,0.0,Fog,Night,Rural,59.03944183,2.0,29-06-2023 06:38,Slippery,truck,35,Serious
ACC01577,35.77302276,26.46075774,0.0,Clear,Night,Rural,31.30179887,2.0,29-06-2023 09:40,Slippery,SUV,5,Minor
ACC02920,79.43807673,28.01910497,0.0,Clear,Night,Rural,41.1672372,1.0,29-06-2023 17:53,Dry,car,29,Minor
ACC01045,57.4105905,68.64869742,0.0,Clear,Morning,Highway,50.88368165,0.0,29-06-2023 19:42,Dry,Motorcycle,1,Serious
ACC02347,52.81743816,44.5039539,0.0,Clear,Night,City,46.17665709,5.0,29-06-2023 21:13,Wet,Auto,12,Minor
ACC01563,23.6363961,32.07334683,0.0,Clear,Afternoon,Highway,5.076367631,0.0,29-06-2023 21:42,Dry,Motorcycle,8,Minor
ACC02544,55.37275817,46.04759064,0.0,Clear,Morning,City,21.0202511,4.0,30-06-2023 04:45,Slippery,Motorcycle,15,Minor
ACC02966,56.11718399,52.51802777,0.0,Clear,Night,Highway,50.6870161,2.0,30-06-2023 10:39,Wet,SUV,35,Serious
ACC00150,64.4547701,32.06715545,1.0,Rain,Afternoon,Rural,62.19341999,5.0,30-06-2023 14:12,Slippery,CAR,27,Serious
ACC00518,45.33667133,58.48787876,0.0,Rain,Morning,City,41.97029545,2.0,30-06-2023 23:42,Dry,SUV,20,Minor
ACC02053,50.12825266,56.83320464,0.0,Clear,Morning,City,60.34565566,0.0,01-07-2023 04:35,Wet,car,22,Serious
ACC01843,51.76912638,63.71179493,0.0,Rain,Night,Highway,62.38264847,5.0,01-07-2023 08:04,Slippery,truck,5,Serious
ACC01541,59.58727642,29.1961256,0.0,Clear,Morning,City,37.2192646,1.0,02-07-2023 01:07,Wet,Motorcycle,17,Minor
ACC02840,57.61432184,38.17443981,0.0,Clear,Morning,Highway,40.26992579,0.0,02-07-2023 11:32,Wet,car,7,Minor
ACC02199,50.37769636,33.07131397,0.0,Clear,Afternoon,City,40.19082157,1.0,03-07-2023 06:48,Dry,car,23,Minor
ACC01798,48.05961215,11.01256489,0.0,Clear,Night,Highway,37.58046239,,03-07-2023 07:18,Slippery,Car,34,Minor
ACC00198,62.30587659,12.33699584,0.0,Clear,Morning,City,24.34653076,2.0,03-07-2023 11:35,Wet,SUV,28,Minor
ACC01439,67.36462427,43.18802586,0.0,Clear,Morning,City,40.76608166,4.0,03-07-2023 20:59,Wet,truck,14,Minor
ACC00850,52.03504567,21.33696371,0.0,Clear,Morning,Highway,30.30430543,3.0,03-07-2023 21:04,Slippery,SUV,21,Minor
ACC00946,43.94872851,68.26947464,0.0,Rain,Morning,City,50.40520704,2.0,04-07-2023 05:27,Wet,Truck,8,Serious
ACC01233,58.67576927,37.7828472,0.0,Clear,Afternoon,Rural,18.30870993,1.0,04-07-2023 18:33,Wet,Motorcycle,33,Minor
ACC02748,42.73478875,54.04560815,0.0,Rain,Afternoon,Highway,30.98852836,,05-07-2023 15:22,Wet,CAR,7,Minor
ACC00551,61.29884681,39.37090897,0.0,Rain,Afternoon,Highway,46.80475413,5.0,05-07-2023 16:03,Slippery,Two-Wheeler,15,Minor
ACC01199,63.35871201,5.0,0.0,Rain,Morning,City,34.55712909,2.0,05-07-2023 18:35,Slippery,Car,3,Minor
ACC00103,54.85928225,82.98961789,0.0,Clear,Afternoon,Rural,52.01783878,4.0,07-07-2023 11:19,Slippery,CAR,29,Serious
ACC02090,81.78701302,35.7283066,0.0,Rain,Morning,Highway,66.67391531,5.0,07-07-2023 11:22,Slippery,car,7,Fatal
ACC02294,47.87601418,31.63575667,0.0,Clear,Night,City,42.29322612,1.0,07-07-2023 14:38,Dry,truck,9,Minor
ACC01150,47.29557978,54.87060408,0.0,Rain,Night,Highway,62.01240439,5.0,08-07-2023 03:03,Wet,CAR,11,Serious
ACC01871,43.41442997,111.5372074,0.0,Clear,Morning,Rural,54.36242982,5.0,08-07-2023 10:18,Slippery,Auto,4,Serious
ACC02371,57.66152733,25.15506933,1.0,Clear,Night,Highway,54.93602916,0.0,09-07-2023 02:28,Wet,truck,5,Serious
ACC01967,57.0399237,31.21073516,0.0,Clear,Afternoon,City,38.67584274,3.0,09-07-2023 09:16,Wet,Auto,10,Minor
ACC01314,68.3671546,57.66870063,0.0,Clear,Morning,Rural,42.02902106,1.0,09-07-2023 12:25,Dry,Motorcycle,7,Minor
ACC02552,31.80113422,58.13244068,1.0,Clear,Night,City,51.46431481,0.0,09-07-2023 20:03,Slippery,Bus,9,Serious
ACC01890,59.78321594,62.71935501,0.0,Clear,Night,Rural,45.01753757,3.0,10-07-2023 01:09,Slippery,truck,12,Minor
ACC02827,78.70337573,47.8195316,1.0,Clear,Night,City,72.29822723,0.0,10-07-2023 04:45,Wet,CAR,33,Fatal
ACC02307,69.10084589,47.4193177,0.0,Rain,Morning,Rural,71.27128239,3.0,10-07-2023 04:54,Slippery,Two-Wheeler,24,Fatal
ACC00495,82.84686116,60.22999151,0.0,Rain,Morning,Highway,53.76592976,3.0,10-07-2023 06:55,Wet,CAR,20,Serious
ACC00260,71.6195108,78.72670811,0.0,Rain,Afternoon,Rural,71.48231537,3.0,10-07-2023 08:32,Wet,truck,24,Fatal
ACC02338,60.74660531,33.9694482,0.0,Clear,Night,Highway,40.53855949,0.0,10-07-2023 19:13,Dry,Motorcycle,10,Minor
ACC00021,81.98473153,74.00523499,1.0,Clear,Afternoon,City,68.43844702,5.0,10-07-2023 20:20,Dry,Motorcycle,23,Fatal
ACC00170,48.69395753,41.68066144,1.0,Rain,Morning,City,54.9242701,3.0,11-07-2023 12:08,Dry,Truck,25,Serious
ACC01500,68.88790424,26.11621198,1.0,Clear,Morning,Highway,44.17021107,5.0,11-07-2023 13:33,Wet,Bus,3,Minor
ACC01432,72.23605819,5.390639618,0.0,Clear,Afternoon,Highway,38.17375447,1.0,12-07-2023 01:47,Slippery,Two-Wheeler,0,Minor
ACC00476,56.26445941,24.30831469,0.0,Rain,Night,Rural,60.20849121,4.0,12-07-2023 22:53,Dry,CAR,23,Serious
ACC01075,74.94400229,41.08112572,0.0,Clear,Afternoon,City,48.60186891,5.0,12-07-2023 23:10,Slippery,car,37,Serious
ACC02585,76.44703851,73.35019646,0.0,Clear,Night,City,61.86866677,4.0,13-07-2023 12:57,Dry,truck,33,Serious
ACC02744,68.37209272,20.68652285,0.0,Clear,Morning,City,49.70098426,3.0,13-07-2023 13:49,Dry,Bus,34,Serious
ACC01702,67.33780695,21.09589471,0.0,Rain,Morning,City,46.49461245,4.0,13-07-2023 18:00,Wet,Motorcycle,35,Minor
ACC02025,20.0,95.54172996,0.0,Clear,Night,Highway,51.22985624,4.0,14-07-2023 00:23,Dry,Car,15,Serious
ACC01251,64.96320348,71.50686804,0.0,Rain,Night,Rural,68.95946649,3.0,14-07-2023 02:54,Dry,Truck,31,Fatal
ACC01858,56.24930228,68.97626193,1.0,Clear,Night,Highway,74.42763255,5.0,14-07-2023 07:11,Wet,Car,32,Fatal
ACC01040,75.70647454,36.22228915,0.0,Clear,Afternoon,City,44.257694,3.0,14-07-2023 08:01,Slippery,Motorcycle,22,Minor
ACC00659,62.97127141,53.20979248,0.0,Rain,Morning,Rural,57.06062882,1.0,15-07-2023 01:52,Dry,SUV,11,Serious
ACC01486,73.98886248,18.10488084,0.0,Rain,Morning,Highway,38.7329367,2.0,15-07-2023 07:49,Wet,CAR,18,Minor
ACC02768,66.82111368,48.40183095,0.0,Clear,Morning,Highway,31.66219612,0.0,15-07-2023 09:53,Dry,Motorcycle,32,Minor
ACC00245,41.99555389,46.54396525,0.0,Rain,Afternoon,Highway,43.58708619,3.0,15-07-2023 10:03,Wet,SUV,2,Minor
ACC02804,44.93918105,86.37797064,0.0,Clear,Morning,City,50.6995933,3.0,15-07-2023 22:32,Slippery,Truck,18,Serious
ACC00822,81.1402116,55.38589505,0.0,Clear,Morning,Rural,48.53443693,4.0,16-07-2023 12:04,Slippery,car,16,Serious
ACC00496,68.08365066,88.7030808,0.0,Clear,Night,Rural,62.96878644,1.0,16-07-2023 16:59,Wet,Auto,29,Serious
ACC01599,60.31190562,58.43560149,0.0,Rain,Afternoon,Rural,54.63993472,4.0,16-07-2023 17:28,Wet,Bus,37,Serious
ACC00950,63.65009174,24.41938528,0.0,Rain,Night,Highway,58.17608838,5.0,16-07-2023 20:46,Wet,car,8,Serious
ACC02825,59.21393324,38.06210431,0.0,Clear,Morning,City,27.99351922,3.0,16-07-2023 23:25,Slippery,Motorcycle,15,Minor
ACC00122,46.35918818,37.75666166,0.0,Rain,Afternoon,Highway,32.00348814,3.0,17-07-2023 00:25,Dry,Auto,16,Minor
ACC02886,52.50404736,83.44531808,0.0,Clear,Night,City,83.67021305,4.0,17-07-2023 09:31,Dry,Auto,18,Fatal
ACC00128,51.50553406,76.3660465,0.0,Clear,Afternoon,Rural,55.55942045,3.0,17-07-2023 19:20,Wet,Two-Wheeler,33,Serious
ACC00264,44.63418538,73.45513691,0.0,Rain,Night,Highway,72.77351605,5.0,17-07-2023 21:59,Wet,CAR,14,Fatal
ACC00085,47.87259596,46.28308496,0.0,Fog,Night,Rural,49.24998538,2.0,18-07-2023 14:32,Slippery,Truck,36,Serious
ACC01013,91.12891309,30.30013748,1.0,Clear,Morning,Rural,64.50145991,0.0,18-07-2023 15:59,Wet,truck,38,Fatal
ACC00187,67.09856437,26.06422707,0.0,Clear,Afternoon,Highway,51.38832401,0.0,18-07-2023 23:51,Slippery,Bus,14,Serious
ACC02933,46.66138758,52.05834781,0.0,Clear,Morning,City,47.52979145,0.0,19-07-2023 03:00,Wet,car,29,Minor
ACC01071,59.29619132,61.44012557,0.0,Clear,Night,City,56.49003418,2.0,19-07-2023 16:28,Dry,Car,30,Serious
ACC01892,60.09633405,25.61431067,0.0,Rain,Night,Rural,66.26561925,3.0,19-07-2023 16:39,Dry,Auto,35,Fatal
ACC01519,44.63719764,56.96683478,0.0,Clear,Morning,Highway,53.38306062,4.0,19-07-2023 17:07,Wet,CAR,34,Serious
ACC00860,69.49397727,46.09219298,0.0,Rain,Night,City,66.85584177,1.0,19-07-2023 23:21,Slippery,truck,24,Fatal
ACC00727,60.276509,59.93747181,0.0,Clear,Afternoon,Rural,46.89020042,3.0,20-07-2023 00:16,Dry,Motorcycle,18,Minor
ACC01380,87.3901457,34.47001719,1.0,Clear,Afternoon,Rural,67.38617,,20-07-2023 01:33,Slippery,Motorcycle,8,Fatal
ACC01980,66.10578431,5.591579821,0.0,Rain,Afternoon,Highway,30.63037705,5.0,20-07-2023 05:13,Wet,Two-Wheeler,9,Minor
ACC00966,81.60175823,57.26231255,0.0,Clear,Night,City,54.44588348,2.0,20-07-2023 08:17,Slippery,truck,25,Serious
ACC00999,51.43231515,82.86756312,0.0,Clear,Night,Rural,51.90928802,0.0,20-07-2023 08:22,Dry,Truck,16,Serious
ACC02770,57.05300125,17.5323494,0.0,Fog,Night,Rural,52.03792208,3.0,20-07-2023 14:47,Slippery,Auto,6,Serious
ACC02896,,,,,,,,0.0,20-07-2023 16:37,Slippery,Motorcycle,31,
ACC02665,66.94809438,40.24733158,1.0,Clear,Afternoon,Highway,67.5776896,1.0,21-07-2023 04:15,,Auto,38,Fatal
ACC01636,53.94527305,5.0,0.0,Fog,Afternoon,Highway,50.16883165,5.0,21-07-2023 10:31,Wet,CAR,23,Serious
ACC00618,70.88649936,44.31689804,0.0,Clear,Night,City,51.4949398,,21-07-2023 17:48,Wet,Auto,8,Serious
ACC02848,47.44106353,30.11289869,0.0,Rain,Morning,Rural,58.1189991,1.0,21-07-2023 19:20,Dry,Motorcycle,9,Serious
ACC00614,43.11766429,57.91639562,0.0,Clear,Night,Highway,57.89218699,2.0,21-07-2023 21:31,Dry,SUV,5,Serious
ACC03000,57.67111427,26.59438587,1.0,Rain,Morning,City,64.8070681,0.0,22-07-2023 02:23,Wet,Bus,0,Fatal
ACC02239,53.89445531,53.59828739,1.0,Fog,Afternoon,City,64.65272783,0.0,22-07-2023 04:21,Wet,Auto,7,Fatal
ACC00539,75.09439214,49.01941318,0.0,Clear,Morning,City,66.16370075,4.0,22-07-2023 09:44,Dry,Truck,15,Fatal
ACC01690,56.11642539,40.34180321,1.0,Clear,Afternoon,Highway,69.35673115,5.0,22-07-2023 14:34,Dry,car,29,Fatal
ACC02601,31.85170941,46.23595122,0.0,Clear,Night,City,18.34178148,5.0,24-07-2023 01:51,Dry,Car,3,Minor
ACC02678,36.52795843,76.90295241,0.0,Fog,Afternoon,City,43.32733162,2.0,24-07-2023 09:58,Dry,truck,25,Minor
ACC01941,64.62075809,61.74524827,0.0,Rain,Afternoon,Highway,76.66208462,4.0,24-07-2023 14:56,Wet,Car,14,Fatal
ACC02691,44.74975307,51.36743132,0.0,Clear,Morning,City,47.12558082,1.0,25-07-2023 03:10,Dry,car,33,Minor
ACC01345,74.24331203,36.92203223,0.0,Clear,Morning,City,45.41119962,1.0,25-07-2023 05:20,Wet,Two-Wheeler,34,Minor
ACC01080,72.75332613,43.88761778,0.0,Rain,Night,Rural,46.25725396,2.0,25-07-2023 06:28,Slippery,Truck,1,Minor
ACC01209,38.96092092,32.8629627,0.0,Clear,Afternoon,Highway,18.53681767,5.0,25-07-2023 08:52,Slippery,Auto,39,Minor
ACC00745,67.76488531,30.09703036,1.0,Clear,Afternoon,Highway,63.21862379,1.0,26-07-2023 00:47,Dry,Motorcycle,5,Serious
ACC00430,33.6189077,72.02645915,1.0,Clear,Afternoon,City,54.87647995,2.0,26-07-2023 03:41,Slippery,Bus,1,Serious
ACC01112,63.2614931,34.4525703,0.0,Clear,Morning,City,33.42875372,1.0,26-07-2023 20:28,Dry,SUV,26,Minor
ACC02578,74.9528816,53.86758904,0.0,Rain,Night,Rural,56.93722665,3.0,27-07-2023 07:08,Slippery,Two-Wheeler,15,Serious
ACC02941,74.94855766,23.58243289,0.0,Rain,Afternoon,City,53.28887055,0.0,27-07-2023 12:12,Dry,CAR,39,Serious
ACC01091,,,,,,,,5.0,27-07-2023 16:16,Dry,SUV,15,
ACC02002,57.83221994,40.93171783,0.0,Rain,Night,Rural,33.43476319,,27-07-2023 22:35,Dry,Motorcycle,26,Minor
ACC01255,78.41503489,54.67696052,1.0,Rain,Night,City,91.02144079,2.0,28-07-2023 07:13,Wet,Car,35,Fatal
